year,background,cnt,country,female,age,diffgrade,fisced,misced,momwork,dadwork,hisei,homepos,pcgirls,private,metropolis,scoremath,pv1math,pv2math,pv3math,pv4math,pv5math,stweight,ggi,parliament90,parliament97,flp_90,gdppc,hdi,lgdppc,obs,norigin,stratum2003,hostregion,stratum2006,stratum2009,stratum2012
2012,Italy,CHE,Switzerland,1,15.75,0,5,5,1,,31.08,-0.54,0.472,0,0,447.4295,435.1223,452.2589,422.6593,462.3851,464.7219,2.3714,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75603,,,CHE1526
2012,Italy,CHE,Switzerland,1,15.67,1,2,2,1,1,71.39,-0.21,0.498,0,0,390.95651,411.6763,392.2028,347.8034,383.6345,419.4656,15.4571,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75601,,,CHE0008
2009,Italy,CHE,Switzerland,1,15.5,1,3,3,1,1,34,-0.251599997,0.491379023,0,0,429.98199,515.8200073,408.3299866,363.9299927,414.5599976,447.269989,9.816699982,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75601,,75663,
2006,Italy,CHE,Switzerland,0,15.82999992,1,2,4,1,1,55,-0.708199978,0.370999992,1,0,376.99799,334.0006104,411.8944092,380.736908,375.2843018,383.0737,14.58930016,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75600,75697,,
2009,Italy,CHE,Switzerland,0,15.57999992,1,2,1,0,1,32,-0.578499973,0.208637014,0,0,454.20599,527.8900146,452.3399963,419.6199951,441.4299927,429.75,11.05070019,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75603,,75628,
2003,Italy,CHE,Switzerland,0,15.42000008,1,,2,1,,53,-0.046,0.041999999,0,0,396.51035,393.2388,338.7131958,437.6383057,410.3753967,402.5860901,7.63409996,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,75631,75603,,,
2006,Italy,CHE,Switzerland,1,15.92000008,0,,2,0,1,71,0.673399985,0.465999991,0,0,426.30472,445.7781982,392.8103943,412.2838135,445.7781982,434.8729858,2.753099918,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75600,75697,,
2012,Italy,CHE,Switzerland,0,15.67,0,5,5,0,1,58.07,0.36,0.467,0,0,473.5239,454.5178,461.5283,503.5909,427.255,520.7275,1.3797,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75602,,,CHE1218
2003,Italy,CHE,Switzerland,0,16,1,1,2,1,1,40,-0.555400014,0.699999988,0,0,499.25223,510.7804871,478.065094,474.1704102,535.7064819,497.5386047,3.945800066,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,75631,75603,,,
2012,Italy,CHE,Switzerland,1,15.75,1,2,5,1,0,38.58,-0.21,0,0,0,387.685,396.7207,404.51,394.3839,344.5319,398.2785,17.1787,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75603,,,CHE0028
2009,Italy,CHE,Switzerland,1,15.75,0,,5,1,,69,-0.578499973,0.511864007,0,0,438.082,398.8200073,447.8999939,440.8900146,452.5700073,450.230011,5.455699921,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75602,,75619,
2009,Italy,CHE,Switzerland,0,15.42000008,0,5,5,1,1,40,-0.418000013,0.505922019,0,0,510.52399,480.4599915,543.5499878,500.7099915,489.019989,538.8800049,2.493299961,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75602,,75618,
2012,Italy,CHE,Switzerland,0,15.83,1,4,,1,1,28.48,0.31,0.502,0,0,366.80945,386.4387,389.5544,344.3761,349.0497,364.6284,1.0667,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75602,,,CHE0814
2006,Italy,CHE,Switzerland,0,16.25,1,2,2,0,1,48,-0.519400001,0.115999997,0,0,646.58826,633.5020752,677.1226196,621.8179932,630.3864136,670.1121826,35.86959839,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75600,75697,,
2009,Italy,CHE,Switzerland,1,15.32999992,1,0,0,1,1,21,-0.578499973,0.518072009,0,0,278.71201,235.0899963,357.3800049,305.2000122,253.7899933,242.1000061,5.185200214,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75601,,75601,
2006,Italy,CHE,Switzerland,0,16.17000008,0,0,0,1,1,51,0.244900003,0.5,0,0,439.70242,409.946991,456.6832886,446.5570984,360.8739929,524.4508057,3.863600016,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75600,75697,,
2009,Italy,CHE,Switzerland,0,15.57999992,0,2,1,0,1,34,0.489300013,0.484118015,0,0,501.17801,499.9299927,448.519989,531.8699951,492.9200134,532.6500244,6.702700138,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75602,,75619,
2006,Italy,CHE,Switzerland,0,15.75,1,5,2,0,1,37,-1.086899996,0.469000012,0,0,487.06183,513.7014771,480.2072144,499.680603,461.5126953,480.2072144,18.89940071,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75600,75697,,
2003,Italy,CHE,Switzerland,1,15.5,1,3,3,1,1,34,0.822300017,,0,0,536.01807,555.4915161,539.1337891,507.9762878,556.2703857,521.2183228,7.842299938,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,75632,75603,,,
2003,Italy,CHE,Switzerland,0,15.5,1,2,2,1,1,33,0.822300017,0.481999993,0,0,546.30005,555.1798706,506.1069031,578.5480957,549.727417,541.9379883,23.46649933,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,75603,75601,,,
2012,Italy,CHE,Switzerland,1,15.42,1,4,1,0,1,72.94,-0.7,0.468,0,0,385.19241,377.403,371.9505,392.9818,400.7711,382.8556,1.8857,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75601,,,CHE1602
2003,Italy,CHE,Switzerland,1,16.32999992,0,2,4,1,1,53,2.048000097,0.31099999,0,0,484.06293,459.2926941,547.3126831,490.4501953,472.5346985,450.7243958,1.412999988,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,75629,75603,,,
2009,Italy,CHE,Switzerland,0,15.5,0,6,6,1,1,74,0.489300013,0.509561002,0,0,573.61603,577.2000122,516.4400024,591.2199707,637.960022,545.2600098,10.51220036,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75601,,75661,
2003,Italy,CHE,Switzerland,1,15.67000008,1,6,6,1,1,51,-0.300900012,0.476999998,0,0,385.13788,375.7905884,369.5591125,434.9898987,382.8010864,362.5487061,12.93879986,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,75632,75603,,,
2006,Italy,CHE,Switzerland,0,16.17000008,0,0,0,1,1,31,-0.142800003,0.421999991,0,0,562.07355,562.6967163,557.2440796,575.159729,576.7175903,538.5496216,15.26249981,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75600,75697,,
2012,Italy,CHE,Switzerland,0,16.17,0,0,2,0,1,35.7,-0.38,0.507,0,0,482.01434,490.1153,462.0735,515.0413,469.8629,472.9787,1.4465,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75602,,,CHE1218
2012,Italy,CHE,Switzerland,1,15.5,0,5,5,1,1,25.51,-0.21,0.505,0,0,395.86386,406.769,343.675,450.3895,363.1485,415.3373,1.4731,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75602,,,CHE1420
2003,Italy,CHE,Switzerland,0,15.5,0,1,1,0,1,26,0.216100007,0.492000014,0,0,497.14908,515.0646973,481.5703125,516.6224976,478.4545898,494.0332947,2.216700077,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,75619,75602,,,
2006,Italy,CHE,Switzerland,0,15.67000008,0,6,4,1,1,39,0.244900003,0.515999973,0,0,413.21857,430.1994019,413.8417053,345.2951965,455.1253967,421.6311035,2.988300085,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75600,75697,,
2012,Italy,CHE,Switzerland,0,15.75,0,3,2,1,1,65.12,-0.7,0.546,0,0,498.68359,478.4312,525.9464,503.3572,513.4834,472.1997,2.4857,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75603,,,CHE1526
2003,Italy,CHE,Switzerland,1,16.25,1,2,,1,1,32,0.216100007,0.449000001,0,0,524.72351,538.7443848,516.934082,518.4920044,526.2813721,523.1655884,23.96170044,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,75612,75601,,,
2003,Italy,CHE,Switzerland,1,15.5,1,1,2,1,1,29,-0.555400014,0.550000012,0,0,416.68488,390.3568115,397.3671875,374.7780151,423.8511047,497.0711975,1.345700026,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,75629,75603,,,
2012,Italy,CHE,Switzerland,0,15.33,1,3,3,1,1,56.03,-0.38,0.489,0,0,527.50427,559.5965,522.2075,522.9864,518.3128,514.4181,6.9069,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75601,,,CHE0101
2009,Italy,CHE,Switzerland,1,16.32999992,0,4,6,1,0,43,0.288100004,0.5,0,0,413.00201,480.4599915,389.3200073,420.480011,369.8500061,404.8999939,1.120000005,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75601,,75605,
2009,Italy,CHE,Switzerland,1,15.67000008,0,5,5,1,1,43,-1.036999941,0.505477011,0,0,374.51999,390.1000061,351.9299927,368.2900085,351.1499939,411.1300049,4.669300079,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75602,,75616,
2006,Italy,CHE,Switzerland,1,15.92000008,0,5,5,1,1,38,-0.451599985,0.490999997,0,0,346.85309,368.8190918,297.1568909,418.6711121,332.9880066,316.6303101,1.14289999,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75600,75697,,
2009,Italy,CHE,Switzerland,0,15.92000008,1,5,5,1,1,31,-1.544800043,0.505922019,0,0,398.668,434.8099976,383.3999939,393.5299988,354.5799866,427.019989,2.279099941,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75602,,75618,
2009,Italy,CHE,Switzerland,0,15.57999992,0,2,4,1,1,55,-0.251599997,0.326425016,0,0,618.56201,613.5800171,619.0300293,601.8900146,635.3900146,622.9199829,2.199599981,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75603,,75626,
2009,Italy,CHE,Switzerland,1,15.75,1,6,6,1,1,69,0.707899988,0.473170996,1,0,702.53003,678.3800049,694.7399902,732.1300049,704.8699951,702.5300293,11.31690025,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75603,,75627,
2006,Italy,CHE,Switzerland,1,15.75,1,0,2,1,1,29,-1.469699979,0.51700002,0,0,339.14163,341.7900085,341.0111084,326.9902039,365.1581116,320.7586975,10.40629959,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75600,75697,,
2006,Italy,CHE,Switzerland,1,15.42000008,0,2,1,1,1,31,0.244900003,0.490999997,0,0,421.70898,393.9787903,460.1885071,381.5158081,412.6733093,460.1885071,1.14289999,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75600,75697,,
2003,Italy,CHE,Switzerland,1,15.5,1,4,4,1,0,25,1.249300003,0.363000005,0,0,442.00034,470.1979065,468.6400146,410.219696,442.1560974,418.7879944,2.137599945,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,75621,75602,,,
2009,Italy,CHE,Switzerland,0,16.07999992,0,3,3,0,1,55,-1.036999941,0.517588019,0,0,526.336,518.2299805,559.5200195,513.5599976,536.9299927,503.4400024,4.607299805,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75601,,75601,
2006,Italy,CHE,Switzerland,1,16.07999992,0,0,0,1,0,33,-0.257299989,0.540000021,0,0,400.28821,363.2107849,448.1149902,443.4413147,372.5580139,374.1159058,16.35560036,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75600,75697,,
2009,Italy,CHE,Switzerland,0,16,1,5,2,0,1,49,-0.251599997,0.522522986,,0,418.298,419.230011,448.0499878,387.2999878,423.9100037,413,12.74810028,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75601,,75608,
2012,Italy,CHE,Switzerland,0,16.25,1,2,4,1,1,43.85,-1.18,0.489,0,0,276.53064,311.8944,328.2521,278.4001,222.3166,241.79,19.9828,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75601,,,CHE0662
2012,Italy,CHE,Switzerland,0,16.08,1,3,3,1,1,75.54,0.36,0.657,0,0,676.8266,667.9467,673.3993,643.0207,692.8727,706.8936,14.6902,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75601,,,CHE0661
2009,Italy,CHE,Switzerland,0,15.57999992,0,2,2,1,1,34,-0.887099981,0.496164024,0,0,674.25598,677.6799927,682.3599854,722.8599854,654.3200073,634.0599976,1,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75601,,75607,
2006,Italy,CHE,Switzerland,1,16.17000008,0,4,3,1,1,39,0.673399985,,0,0,380.97055,280.6434021,385.0209961,440.325592,357.7582092,441.1044922,5.613800049,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75600,75697,,
2012,Italy,CHE,Switzerland,1,15.83,0,6,2,1,1,75.13,1.43,0.492,0,0,465.9682,458.3346,470.7976,479.3659,444.3138,477.0291,1.1351,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75602,,,CHE0814
2006,Italy,CHE,Switzerland,1,15.82999992,1,5,5,1,1,29,-2.564100027,0.518999994,0,0,298.24738,339.0636902,280.6434021,335.947998,237.8018036,297.7799988,2.625,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75600,75697,,
2006,Italy,CHE,Switzerland,1,16,1,2,4,1,1,53,-0.142800003,0.592000008,0,0,493.99442,478.1040955,482.77771,482.77771,523.2824097,503.0300903,14.06289959,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75600,75697,,
2006,Italy,CHE,Switzerland,0,15.75,0,2,2,1,1,24,-0.142800003,0.462000012,0,0,517.8299,517.829895,514.7141113,489.0091858,517.829895,549.7662964,6.149700165,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75600,75697,,
2003,Italy,CHE,Switzerland,0,16,1,2,2,1,1,31,-0.046,0.699999988,0,0,456.25485,476.0398865,435.5350952,451.8927917,487.7239075,430.0826111,3.945800066,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,75631,75603,,,
2009,Italy,CHE,Switzerland,0,15.82999992,0,5,5,1,1,56,0.0328,0.51590097,0,0,464.01801,467.6000061,533.0300293,423.2000122,398.2799988,497.980011,2.624599934,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75603,,75626,
2009,Italy,CHE,Switzerland,0,15.75,0,2,2,1,1,36,-0.735199988,0.462411016,0,0,572.604,619.960022,560.7600098,559.9899902,577.9000244,544.4099731,3.272700071,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75602,,75615,
2006,Italy,CHE,Switzerland,1,15.42000008,0,2,1,1,1,64,0.244900003,0.492000014,0,0,611.06866,615.5864868,687.2487793,553.2714844,601.5656738,597.6710205,4.705200195,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75600,75697,,
2009,Italy,CHE,Switzerland,1,15.42000008,0,5,4,1,1,53,-0.578499973,0.464809,0,0,443.61398,473.0599976,469.1600037,398.2799988,410.7399902,466.8299866,2.160000086,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75602,,75618,
2003,Italy,CHE,Switzerland,1,15.32999992,0,2,3,1,1,55,-0.300900012,,0,0,565.7735,559.8535767,524.8013916,582.442688,603.4741211,558.2957153,20.27779961,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,75607,75601,,,
2012,Italy,CHE,Switzerland,0,15.42,0,2,2,1,1,26.64,-0.54,0.488,0,0,492.76367,481.547,525.9464,494.01,472.9787,489.3363,1.2105,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75601,,,CHE0706
2009,Italy,CHE,Switzerland,1,15.75,0,5,1,0,1,40,-0.080399998,0.491315007,0,0,402.01599,395.9400024,403.730011,382.7000122,453.5799866,374.1300049,13.2258997,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75601,,75663,
2012,Italy,CHE,Switzerland,1,15.67,0,3,2,1,1,68.88,0.16,0.551,0,0,559.36285,552.9755,576.3437,564.6596,514.0287,588.8067,3.9429,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75603,,,CHE1526
2012,Italy,CHE,Switzerland,0,16.17,1,2,5,1,1,70.5,0.36,0.518,0,0,630.24615,618.0947,662.4942,589.274,627.442,653.9258,21.1948,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75603,,,CHE0027
2012,Italy,CHE,Switzerland,0,15.92,0,5,5,1,1,72.94,-0.54,0.56,0,0,528.59479,518.936,496.3468,529.0622,540.7462,557.8828,2.8155,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75601,,,CHE1602
2006,Italy,CHE,Switzerland,0,15.92000008,0,6,3,1,1,69,-0.142800003,0.522000015,0,0,548.28638,551.8695068,552.6483765,521.4909058,554.9852295,560.4378052,4.568699837,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75600,75697,,
2003,Italy,CHE,Switzerland,1,15.67000008,1,3,2,0,1,23,-0.555400014,1,0,0,562.19043,573.4071045,579.6386108,583.5333252,592.1016235,482.2713928,4.344299793,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,75631,75603,,,
2006,Italy,CHE,Switzerland,1,15.5,1,5,5,1,1,55,-0.897300005,0.451000005,1,0,403.09238,380.6589966,411.0375061,454.6579895,403.2481995,365.8591919,7.703199863,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75600,75697,,
2006,Italy,CHE,Switzerland,1,16.07999992,0,5,4,1,1,34,0.451700002,0.528999984,0,0,442.89609,450.5296936,459.8768921,411.5827942,471.5610046,420.9301147,6.155099869,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75600,75697,,
2009,Italy,CHE,Switzerland,0,15.92000008,0,3,5,1,1,55,1.406299949,0.429688007,0,0,573.54199,517.460022,618.7199707,561.0800171,596.1300049,574.3200073,1.093799949,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75602,,75617,
2003,Italy,CHE,Switzerland,0,16,0,2,2,1,1,43,0.822300017,0.479999989,0,0,452.3602,474.9494019,432.8866882,435.2236023,414.9711914,503.7701111,1.614799976,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,75629,75603,,,
2003,Italy,CHE,Switzerland,1,15.75,0,3,3,1,1,53,-1.082000017,0.519999981,0,0,468.32837,475.6503906,455.3980103,450.7243958,481.881897,477.9872131,2.742199898,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,75621,75602,,,
2006,Italy,CHE,Switzerland,0,15.67000008,0,2,4,1,1,20,-1.086899996,0.476999998,0,0,463.07059,467.7442017,484.8807983,456.8391113,436.5867004,469.3020935,1.030300021,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75600,75697,,
2009,Italy,CHE,Switzerland,1,15.42000008,0,6,2,1,0,38,0.489300013,0.441175997,0,0,608.12604,589.9000244,581.3300171,638.1900024,639.75,591.460022,2.171999931,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75603,,75626,
2009,Italy,CHE,Switzerland,0,15.42000008,1,5,5,1,1,31,0.489300013,0.564814985,0,0,486.29999,473.8399963,529.9199829,482.3999939,478.5100098,466.8299866,1.146299958,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75601,,75605,
2003,Italy,CHE,Switzerland,1,15.32999992,1,2,2,1,1,29,-0.300900012,0.513999999,0,0,534.14862,548.7926025,551.1295166,500.4985046,502.0563965,568.2661133,3.638400078,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,75621,75602,,,
2012,Italy,CHE,Switzerland,1,15.5,0,0,0,,1,22.77,-0.7,0.491,0,0,342.19507,370.2368,336.7425,326.6163,332.8478,344.5319,16.1878,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75601,,,CHE0101
2006,Italy,CHE,Switzerland,1,15.75,0,3,3,1,1,55,1.589100003,0.509000003,0,0,582.87115,578.9765015,618.7022705,582.0922241,519.7772217,614.8076172,9.778800011,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75600,75697,,
2006,Italy,CHE,Switzerland,1,16.32999992,1,2,2,1,1,34,-0.519400001,0.709999979,0,0,419.99533,429.0310059,449.2833862,404.8839111,407.9996948,408.778595,14.14519978,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75600,75697,,
2009,Italy,CHE,Switzerland,0,15.42000008,1,4,4,0,1,38,-0.418000013,0.428124994,0,0,504.99402,457.7900085,538.0200195,497.519989,555.9400024,475.7000122,12.75669956,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75601,,75608,
2009,Italy,CHE,Switzerland,0,15.75,0,6,6,1,1,33,-0.080399998,0.509579003,0,0,597.14001,545.1099854,566.9199829,674.4099731,607.4199829,591.8400269,1.058799982,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75602,,75614,
2012,Italy,CHE,Switzerland,1,15.5,0,6,2,1,1,78.76,-0.03,0.488,0,0,396.17542,455.0631,394.306,393.527,380.2851,357.6959,1.6667,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75602,,,CHE1420
2012,Italy,CHE,Switzerland,1,16,1,2,3,1,1,76.65,-0.21,0.515,0,0,458.49042,462.3851,468.6166,444.4695,505.2267,411.7542,2.3529,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75602,,,CHE0915
2003,Italy,CHE,Switzerland,0,15.67000008,1,5,4,1,1,51,2.048000097,0.559000015,0,0,579.01544,560.1651001,631.0484009,554.7125854,559.3862305,589.7647705,5.393899918,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,75631,75603,,,
2009,Italy,CHE,Switzerland,1,15.75,1,6,4,1,1,55,0.707899988,0.549418986,0,0,550.09198,538.0999756,548.2199707,520.1799927,602.75,541.210022,5.819099903,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75601,,75601,
2009,Italy,CHE,Switzerland,0,15.82999992,1,2,2,1,1,34,-0.735199988,0.479339004,0,0,365.48401,354.5799866,413.7799988,370.1600037,344.4500122,344.4500122,4.911200047,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75601,,75601,
2009,Italy,CHE,Switzerland,0,16.07999992,1,6,6,1,1,55,2.549599886,0.473170996,1,0,612.17401,608.2800293,579.460022,634.7600098,635.539978,602.8300171,10.79959965,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75603,,75627,
2003,Italy,CHE,Switzerland,1,15.57999992,1,,,,0,,-0.814199984,0.476999998,0,0,515.2204,500.264801,487.0228882,526.7487183,543.1063843,518.9592896,12.93879986,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,75632,75603,,,
2006,Italy,CHE,Switzerland,1,15.5,0,2,2,1,1,43,0.244900003,0.535000026,0,0,515.02576,562.2293091,515.493103,513.156311,514.7141113,469.5357971,8.7833004,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75600,75697,,
2009,Italy,CHE,Switzerland,0,15.67000008,0,5,5,1,1,53,,0.505922019,0,0,409.80402,348.8900146,410.4299927,436.1300049,422.8900146,430.6799927,2.493299961,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75602,,75618,
2006,Italy,CHE,Switzerland,0,15.5,1,2,5,0,1,32,-0.708199978,0.432000011,0,0,531.46124,561.2166748,528.5012817,573.6796875,491.8912964,502.017395,4.342000008,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75600,75697,,
2006,Italy,CHE,Switzerland,1,15.75,0,5,4,1,1,55,1.218400002,0.49000001,0,0,461.35693,452.0097046,454.3464966,513.5457153,427.8626099,459.0201111,3.299000025,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75600,75697,,
2009,Italy,CHE,Switzerland,1,15.42000008,1,3,3,1,1,45,-0.887099981,0.459677011,0,0,345.698,408.7900085,305.9700012,334.7999878,320.769989,358.1600037,1.235299945,0.67978346,0.13,11,35.110001,27708.561,0.87900001,10.229497,739,8,,75601,,75605,
